1,0.0,0.0,0.42717512285736575,0.42717512285736575,-0.44859999942156753
2,0.0,0.0,0.23674857930564996,0.23674857930564996,-0.4923604862652709
3,0.0,0.0,0.322305628506792,0.322305628506792,-0.439704735735287
4,0.0,0.0,0.4174279751047207,0.4174279751047207,-0.46675473734571693
5,0.0,0.0,0.2907347584316383,0.2907347584316383,-0.49421140599881513
6,0.0,0.0,0.05472223648782104,0.05472223648782104,-0.49798589044836683
7,0.0,0.0,0.19973174944653907,0.19973174944653907,-0.4753024044003598
8,0.0,0.0,0.30598376449331627,0.30598376449331627,-0.49418381284270774
9,0.0,0.0,0.4355996911238038,0.4355996911238038,-0.4934897626837716
10,0.0,0.0,0.07276915466394872,0.07276915466394872,-0.49593717676424603
11,0.0,0.0,0.6483939286064555,0.6483939286064555,-0.4942173195099774
12,0.0,0.0,0.09547110396587133,0.09547110396587133,-0.4890445758786574
13,0.0,0.0,0.20542501152872794,0.20542501152872794,-0.4853108176036896
14,0.0,0.0,0.6970940945617182,0.6970940945617182,-0.4233856439577211
15,0.0,0.0,0.7550308655092745,0.7550308655092745,-0.48811777798484235
16,0.0,0.0,0.5134584755786474,0.5134584755786474,-0.2750565824721462
17,0.0,0.0,0.18520684402782478,0.18520684402782478,-0.49811375150436205
18,0.0,0.0,0.33129562754999553,0.33129562754999553,-0.49581730834587845
19,0.0,0.0,0.19518895768032543,0.19518895768032543,-0.49625691023906665
20,0.0,0.0,0.2720299186416952,0.2720299186416952,-0.47836204294276763
21,0.0,0.0,0.15738536443823384,0.15738536443823384,-0.48756075732987936
22,0.0,0.0,0.5232512111283579,0.5232512111283579,-0.4470691698575513
23,0.0,0.0,0.36150176666889217,0.36150176666889217,-0.4609797089635006
24,0.0,0.0,0.11859081638375536,0.11859081638375536,-0.4968748720929089
25,0.0,0.0,0.6077593972384184,0.6077593972384184,-0.3875946947996919
26,0.0,0.0,0.1724047572559077,0.1724047572559077,-0.49825726751696203
27,0.0,0.0,0.20036444230964004,0.20036444230964004,-0.4943094517661493
28,0.0,0.0,0.4077354664366111,0.4077354664366111,-0.4751742665236597
29,0.0,0.0,0.14176961567362914,0.14176961567362914,-0.4898205796082258
30,0.0,0.0,0.5242946206614015,0.5242946206614015,-0.44574430276827676
31,0.0,0.0,0.7125422475461378,0.7125422475461378,-0.45402396151781105
32,0.0,0.0,0.12165042322098676,0.12165042322098676,-0.4968228149543534
33,0.0,0.0,0.5989854377327938,0.5989854377327938,-0.4478047082335891
34,0.0,0.0,0.08827061419402032,0.08827061419402032,-0.4917741680017625
35,0.0,0.0,0.10510938643316055,0.10510938643316055,-0.49739626830351613
36,0.0,0.0,0.1669522179878748,0.1669522179878748,-0.49605417730666496
37,0.0,0.0,0.34013108183091745,0.34013108183091745,-0.49541151520122056
38,0.0,0.0,0.6381123627240098,0.6381123627240098,-0.25267608044454554
39,0.0,0.0,0.5544559788408993,0.5544559788408993,-0.4843789782318549
40,0.0,0.0,0.39808056343825554,0.39808056343825554,-0.49633363669025615
41,0.0,0.0,0.30222006914108723,0.30222006914108723,-0.4832190620423933
42,0.0,0.0,0.21930979403513623,0.21930979403513623,-0.4953984883191099
43,0.0,0.0,0.18258181698526124,0.18258181698526124,-0.493713769372898
44,0.0,0.0,0.21457690736587592,0.21457690736587592,-0.49760305043233155
45,0.0,0.0,0.0668286197951449,0.0668286197951449,-0.49851378523816564
46,0.0,0.0,0.23160854038281334,0.23160854038281334,-0.4943214352173432
47,0.0,0.0,0.25573152275402555,0.25573152275402555,-0.4877679834026254
48,0.0,0.0,0.07722339175702433,0.07722339175702433,-0.4988837569732232
